"genre","year","month","count"
"Classic & Cult TV","1983","1","0"
"Classic & Cult TV","1983","2","0"
"Classic & Cult TV","1983","3","1"
"Classic & Cult TV","1983","4","3"
"Classic & Cult TV","1983","5","1"
"Classic & Cult TV","1983","6","1"
"Classic & Cult TV","1983","7","1"
"Classic & Cult TV","1983","8","2"
"Classic & Cult TV","1983","9","1"
"Classic & Cult TV","1983","10","2"
"Classic & Cult TV","1983","11","0"
"Classic & Cult TV","1983","12","3"
"Classic & Cult TV","1984","1","0"
"Classic & Cult TV","1984","2","1"
"Classic & Cult TV","1984","3","1"
"Classic & Cult TV","1984","4","2"
"Classic & Cult TV","1984","5","2"
"Classic & Cult TV","1984","6","1"
"Classic & Cult TV","1984","7","1"
"Classic & Cult TV","1984","8","2"
"Classic & Cult TV","1984","9","3"
"Classic & Cult TV","1984","10","0"
"Classic & Cult TV","1984","11","3"
"Classic & Cult TV","1984","12","2"
"Classic & Cult TV","1985","1","1"
"Classic & Cult TV","1985","2","4"
"Classic & Cult TV","1985","3","1"
"Classic & Cult TV","1985","4","0"
"Classic & Cult TV","1985","5","3"
"Classic & Cult TV","1985","6","0"
"Classic & Cult TV","1985","7","2"
"Classic & Cult TV","1985","8","3"
"Classic & Cult TV","1985","9","0"
"Classic & Cult TV","1985","10","3"
"Classic & Cult TV","1985","11","0"
"Classic & Cult TV","1985","12","3"
"Classic & Cult TV","1986","1","0"
"Classic & Cult TV","1986","2","2"
"Classic & Cult TV","1986","3","2"
"Classic & Cult TV","1986","4","5"
"Classic & Cult TV","1986","5","1"
"Classic & Cult TV","1986","6","4"
"Classic & Cult TV","1986","7","1"
"Classic & Cult TV","1986","8","0"
"Classic & Cult TV","1986","9","0"
"Classic & Cult TV","1986","10","3"
"Classic & Cult TV","1986","11","5"
"Classic & Cult TV","1986","12","1"
"Classic & Cult TV","1987","1","1"
"Classic & Cult TV","1987","2","0"
"Classic & Cult TV","1987","3","1"
"Classic & Cult TV","1987","4","4"
"Classic & Cult TV","1987","5","0"
"Classic & Cult TV","1987","6","2"
"Classic & Cult TV","1987","7","3"
"Classic & Cult TV","1987","8","0"
"Classic & Cult TV","1987","9","1"
"Classic & Cult TV","1987","10","1"
"Classic & Cult TV","1987","11","1"
"Classic & Cult TV","1987","12","3"
"Classic & Cult TV","1988","1","1"
"Classic & Cult TV","1988","2","1"
"Classic & Cult TV","1988","3","1"
"Classic & Cult TV","1988","4","1"
"Classic & Cult TV","1988","5","2"
"Classic & Cult TV","1988","6","2"
"Classic & Cult TV","1988","7","6"
"Classic & Cult TV","1988","8","2"
"Classic & Cult TV","1988","9","3"
"Classic & Cult TV","1988","10","1"
"Classic & Cult TV","1988","11","3"
"Classic & Cult TV","1988","12","6"
"Classic & Cult TV","1989","1","1"
"Classic & Cult TV","1989","2","1"
"Classic & Cult TV","1989","3","2"
"Classic & Cult TV","1989","4","2"
"Classic & Cult TV","1989","5","2"
"Classic & Cult TV","1989","6","2"
"Classic & Cult TV","1989","7","4"
"Classic & Cult TV","1989","8","3"
"Classic & Cult TV","1989","9","2"
"Classic & Cult TV","1989","10","2"
"Classic & Cult TV","1989","11","3"
"Classic & Cult TV","1989","12","0"
"Classic & Cult TV","1990","1","3"
"Classic & Cult TV","1990","2","0"
"Classic & Cult TV","1990","3","2"
"Classic & Cult TV","1990","4","2"
"Classic & Cult TV","1990","5","0"
"Classic & Cult TV","1990","6","1"
"Classic & Cult TV","1990","7","6"
"Classic & Cult TV","1990","8","2"
"Classic & Cult TV","1990","9","4"
"Classic & Cult TV","1990","10","1"
"Classic & Cult TV","1990","11","3"
"Classic & Cult TV","1990","12","4"
"Classic & Cult TV","1991","1","0"
"Classic & Cult TV","1991","2","2"
"Classic & Cult TV","1991","3","2"
"Classic & Cult TV","1991","4","5"
"Classic & Cult TV","1991","5","5"
"Classic & Cult TV","1991","6","1"
"Classic & Cult TV","1991","7","2"
"Classic & Cult TV","1991","8","2"
"Classic & Cult TV","1991","9","3"
"Classic & Cult TV","1991","10","0"
"Classic & Cult TV","1991","11","3"
"Classic & Cult TV","1991","12","5"
"Classic & Cult TV","1992","1","3"
"Classic & Cult TV","1992","2","3"
"Classic & Cult TV","1992","3","4"
"Classic & Cult TV","1992","4","1"
"Classic & Cult TV","1992","5","5"
"Classic & Cult TV","1992","6","3"
"Classic & Cult TV","1992","7","1"
"Classic & Cult TV","1992","8","1"
"Classic & Cult TV","1992","9","3"
"Classic & Cult TV","1992","10","2"
"Classic & Cult TV","1992","11","4"
"Classic & Cult TV","1992","12","3"
"Classic & Cult TV","1993","1","2"
"Classic & Cult TV","1993","2","1"
"Classic & Cult TV","1993","3","3"
"Classic & Cult TV","1993","4","5"
"Classic & Cult TV","1993","5","1"
"Classic & Cult TV","1993","6","5"
"Classic & Cult TV","1993","7","5"
"Classic & Cult TV","1993","8","2"
"Classic & Cult TV","1993","9","2"
"Classic & Cult TV","1993","10","0"
"Classic & Cult TV","1993","11","2"
"Classic & Cult TV","1993","12","1"
"Classic & Cult TV","1994","1","1"
"Classic & Cult TV","1994","2","4"
"Classic & Cult TV","1994","3","2"
"Classic & Cult TV","1994","4","1"
"Classic & Cult TV","1994","5","3"
"Classic & Cult TV","1994","6","4"
"Classic & Cult TV","1994","7","2"
"Classic & Cult TV","1994","8","1"
"Classic & Cult TV","1994","9","4"
"Classic & Cult TV","1994","10","2"
"Classic & Cult TV","1994","11","0"
"Classic & Cult TV","1994","12","5"
"Classic & Cult TV","1995","1","1"
"Classic & Cult TV","1995","2","2"
"Classic & Cult TV","1995","3","3"
"Classic & Cult TV","1995","4","5"
"Classic & Cult TV","1995","5","1"
"Classic & Cult TV","1995","6","4"
"Classic & Cult TV","1995","7","3"
"Classic & Cult TV","1995","8","5"
"Classic & Cult TV","1995","9","3"
"Classic & Cult TV","1995","10","2"
"Classic & Cult TV","1995","11","3"
"Classic & Cult TV","1995","12","2"
"Classic & Cult TV","1996","1","0"
"Classic & Cult TV","1996","2","1"
"Classic & Cult TV","1996","3","2"
"Classic & Cult TV","1996","4","1"
"Classic & Cult TV","1996","5","3"
"Classic & Cult TV","1996","6","3"
"Classic & Cult TV","1996","7","1"
"Classic & Cult TV","1996","8","4"
"Classic & Cult TV","1996","9","5"
"Classic & Cult TV","1996","10","4"
"Classic & Cult TV","1996","11","2"
"Classic & Cult TV","1996","12","3"
"Classic & Cult TV","1997","1","4"
"Classic & Cult TV","1997","2","2"
"Classic & Cult TV","1997","3","2"
"Classic & Cult TV","1997","4","5"
"Classic & Cult TV","1997","5","10"
"Classic & Cult TV","1997","6","2"
"Classic & Cult TV","1997","7","3"
"Classic & Cult TV","1997","8","11"
"Classic & Cult TV","1997","9","3"
"Classic & Cult TV","1997","10","2"
"Classic & Cult TV","1997","11","5"
"Classic & Cult TV","1997","12","4"
"Classic & Cult TV","1998","1","3"
"Classic & Cult TV","1998","2","3"
"Classic & Cult TV","1998","3","4"
"Classic & Cult TV","1998","4","3"
"Classic & Cult TV","1998","5","2"
"Classic & Cult TV","1998","6","3"
"Classic & Cult TV","1998","7","0"
"Classic & Cult TV","1998","8","4"
"Classic & Cult TV","1998","9","4"
"Classic & Cult TV","1998","10","5"
"Classic & Cult TV","1998","11","9"
"Classic & Cult TV","1998","12","2"
"Classic & Cult TV","1999","1","3"
"Classic & Cult TV","1999","2","4"
"Classic & Cult TV","1999","3","4"
"Classic & Cult TV","1999","4","2"
"Classic & Cult TV","1999","5","3"
"Classic & Cult TV","1999","6","4"
"Classic & Cult TV","1999","7","4"
"Classic & Cult TV","1999","8","2"
"Classic & Cult TV","1999","9","1"
"Classic & Cult TV","1999","10","5"
"Classic & Cult TV","1999","11","4"
"Classic & Cult TV","1999","12","6"
"Classic & Cult TV","2000","1","3"
"Classic & Cult TV","2000","2","2"
"Classic & Cult TV","2000","3","4"
"Classic & Cult TV","2000","4","5"
"Classic & Cult TV","2000","5","7"
"Classic & Cult TV","2000","6","5"
"Classic & Cult TV","2000","7","4"
"Classic & Cult TV","2000","8","5"
"Classic & Cult TV","2000","9","3"
"Classic & Cult TV","2000","10","6"
"Classic & Cult TV","2000","11","4"
"Classic & Cult TV","2000","12","6"
"Classic & Cult TV","2001","1","5"
"Classic & Cult TV","2001","2","6"
"Classic & Cult TV","2001","3","6"
"Classic & Cult TV","2001","4","4"
"Classic & Cult TV","2001","5","10"
"Classic & Cult TV","2001","6","2"
"Classic & Cult TV","2001","7","5"
"Classic & Cult TV","2001","8","7"
"Classic & Cult TV","2001","9","4"
"Classic & Cult TV","2001","10","1"
"Classic & Cult TV","2001","11","5"
"Classic & Cult TV","2001","12","3"
"Classic & Cult TV","2002","1","4"
"Classic & Cult TV","2002","2","1"
"Classic & Cult TV","2002","3","6"
"Classic & Cult TV","2002","4","4"
"Classic & Cult TV","2002","5","3"
"Classic & Cult TV","2002","6","10"
"Classic & Cult TV","2002","7","4"
"Classic & Cult TV","2002","8","4"
"Classic & Cult TV","2002","9","2"
"Classic & Cult TV","2002","10","5"
"Classic & Cult TV","2002","11","4"
"Classic & Cult TV","2002","12","6"
"Classic & Cult TV","2003","1","2"
"Classic & Cult TV","2003","2","4"
"Classic & Cult TV","2003","3","6"
"Classic & Cult TV","2003","4","7"
"Classic & Cult TV","2003","5","3"
"Classic & Cult TV","2003","6","7"
"Classic & Cult TV","2003","7","5"
"Classic & Cult TV","2003","8","4"
"Classic & Cult TV","2003","9","2"
"Classic & Cult TV","2003","10","6"
"Classic & Cult TV","2003","11","4"
"Classic & Cult TV","2003","12","6"
"Classic & Cult TV","2004","1","4"
"Classic & Cult TV","2004","2","2"
"Classic & Cult TV","2004","3","4"
"Classic & Cult TV","2004","4","3"
"Classic & Cult TV","2004","5","6"
"Classic & Cult TV","2004","6","3"
"Classic & Cult TV","2004","7","4"
"Classic & Cult TV","2004","8","7"
"Classic & Cult TV","2004","9","7"
"Classic & Cult TV","2004","10","1"
"Classic & Cult TV","2004","11","5"
"Classic & Cult TV","2004","12","5"
"Classic & Cult TV","2005","1","4"
"Classic & Cult TV","2005","2","3"
"Classic & Cult TV","2005","3","4"
"Classic & Cult TV","2005","4","4"
"Classic & Cult TV","2005","5","5"
"Classic & Cult TV","2005","6","3"
"Classic & Cult TV","2005","7","5"
"Classic & Cult TV","2005","8","9"
"Classic & Cult TV","2005","9","6"
"Classic & Cult TV","2005","10","7"
"Classic & Cult TV","2005","11","7"
"Classic & Cult TV","2005","12","7"
"Classic & Cult TV","2006","1","9"
"Classic & Cult TV","2006","2","4"
"Classic & Cult TV","2006","3","3"
"Classic & Cult TV","2006","4","5"
"Classic & Cult TV","2006","5","7"
"Classic & Cult TV","2006","6","4"
"Classic & Cult TV","2006","7","5"
"Classic & Cult TV","2006","8","8"
"Classic & Cult TV","2006","9","3"
"Classic & Cult TV","2006","10","6"
"Classic & Cult TV","2006","11","4"
"Classic & Cult TV","2006","12","5"
"Classic & Cult TV","2007","1","3"
"Classic & Cult TV","2007","2","4"
"Classic & Cult TV","2007","3","6"
"Classic & Cult TV","2007","4","3"
"Classic & Cult TV","2007","5","5"
"Classic & Cult TV","2007","6","6"
"Classic & Cult TV","2007","7","4"
"Classic & Cult TV","2007","8","2"
"Classic & Cult TV","2007","9","7"
"Classic & Cult TV","2007","10","4"
"Classic & Cult TV","2007","11","4"
"Classic & Cult TV","2007","12","6"
"Classic & Cult TV","2008","1","9"
"Classic & Cult TV","2008","2","7"
"Classic & Cult TV","2008","3","1"
"Classic & Cult TV","2008","4","9"
"Classic & Cult TV","2008","5","4"
"Classic & Cult TV","2008","6","8"
"Classic & Cult TV","2008","7","8"
"Classic & Cult TV","2008","8","5"
"Classic & Cult TV","2008","9","9"
"Classic & Cult TV","2008","10","6"
"Classic & Cult TV","2008","11","4"
"Classic & Cult TV","2008","12","4"
"Classic & Cult TV","2009","1","10"
"Classic & Cult TV","2009","2","6"
"Classic & Cult TV","2009","3","6"
"Classic & Cult TV","2009","4","5"
"Classic & Cult TV","2009","5","6"
"Classic & Cult TV","2009","6","7"
"Classic & Cult TV","2009","7","2"
"Classic & Cult TV","2009","8","7"
"Classic & Cult TV","2009","9","2"
"Classic & Cult TV","2009","10","5"
"Classic & Cult TV","2009","11","8"
"Classic & Cult TV","2009","12","5"
"Classic & Cult TV","2010","1","5"
"Classic & Cult TV","2010","2","3"
"Classic & Cult TV","2010","3","4"
"Classic & Cult TV","2010","4","5"
"Classic & Cult TV","2010","5","11"
"Classic & Cult TV","2010","6","5"
"Classic & Cult TV","2010","7","11"
